Smic10 SmicGene10
Smic12839 SmicGene12839
Smic1284 SmicGene1284
Smic12841 SmicGene12841
Smic12842 SmicGene12842
Smic12843 SmicGene12843
Smic12844 SmicGene12844
Smic12845 SmicGene12845
Smic12846 SmicGene12846
Smic12848 SmicGene12848
Smic1285 SmicGene1285
Smic12850 SmicGene12850
Smic12851 SmicGene12851
Smic12852 SmicGene12852
Smic12853 SmicGene12853
Smic12854 SmicGene12854
Smic12855 SmicGene12855
Smic12856 SmicGene12856
Smic12857 SmicGene12857
Smic12858 SmicGene12858
Smic12861 SmicGene12861
Smic12862 SmicGene12862
Smic12863 SmicGene12863
Smic12865 SmicGene12865
Smic12866 SmicGene12866
Smic12868 SmicGene12868
Smic12869 SmicGene12869
Smic12870 SmicGene12870
Smic12871 SmicGene12871
Smic12872 SmicGene12872
Smic12873 SmicGene12873
Smic12874 SmicGene12874
Smic12875 SmicGene12875
Smic12876 SmicGene12876
Smic12878 SmicGene12878
Smic12879 SmicGene12879
Smic1288 SmicGene1288
Smic12880 SmicGene12880
Smic12881 SmicGene12881
Smic12882 SmicGene12882
Smic12883 SmicGene12883
Smic12884 SmicGene12884
Smic12885 SmicGene12885
Smic12886 SmicGene12886
Smic12887 SmicGene12887
Smic12888 SmicGene12888
Smic12889 SmicGene12889
Smic12890 SmicGene12890
Smic12891 SmicGene12891
Smic12892 SmicGene12892
Smic12893 SmicGene12893
Smic12894 SmicGene12894
Smic12895 SmicGene12895
Smic12896 SmicGene12896
Smic12897 SmicGene12897
Smic12898 SmicGene12898
Smic12899 SmicGene12899
Smic129 SmicGene129
Smic1290 SmicGene1290
Smic12900 SmicGene12900
Smic12901 SmicGene12901
Smic12902 SmicGene12902
Smic12903 SmicGene12903
Smic12904 SmicGene12904
Smic12905 SmicGene12905
Smic12906 SmicGene12906
Smic12907 SmicGene12907
Smic12908 SmicGene12908
Smic12909 SmicGene12909
Smic1291 SmicGene1291
Smic12910 SmicGene12910
Smic12911 SmicGene12911
Smic12912 SmicGene12912
Smic12913 SmicGene12913
Smic12914 SmicGene12914
Smic12915 SmicGene12915
Smic12916 SmicGene12916
Smic12917 SmicGene12917
Smic12918 SmicGene12918
Smic12919 SmicGene12919
Smic12920 SmicGene12920
Smic12921 SmicGene12921
Smic12922 SmicGene12922
Smic12923 SmicGene12923
Smic12924 SmicGene12924
Smic1293 SmicGene1293
Smic12932 SmicGene12932
Smic12933 SmicGene12933
Smic12934 SmicGene12934
Smic12935 SmicGene12935
Smic12937 SmicGene12937
Smic12938 SmicGene12938
Smic12939 SmicGene12939
Smic12940 SmicGene12940
Smic12941 SmicGene12941
Smic12942 SmicGene12942
Smic12943 SmicGene12943
Smic12944 SmicGene12944
Smic12945 SmicGene12945
Smic12947 SmicGene12947
Smic12948 SmicGene12948
Smic12949 SmicGene12949
Smic12950 SmicGene12950
Smic12951 SmicGene12951
Smic12952 SmicGene12952
Smic12953 SmicGene12953
Smic12954 SmicGene12954
Smic12956 SmicGene12956
Smic12957 SmicGene12957
Smic12959 SmicGene12959
Smic1296 SmicGene1296
Smic12960 SmicGene12960
Smic12961 SmicGene12961
Smic12963 SmicGene12963
Smic1297 SmicGene1297
Smic12971 SmicGene12971
Smic12973 SmicGene12973
Smic12974 SmicGene12974
Smic12975 SmicGene12975
Smic12976 SmicGene12976
Smic12977 SmicGene12977
Smic12979 SmicGene12979
Smic12980 SmicGene12980
Smic12981 SmicGene12981
Smic12982 SmicGene12982
Smic12983 SmicGene12983
Smic12984 SmicGene12984
Smic12985 SmicGene12985
Smic12986 SmicGene12986
Smic12987 SmicGene12987
Smic12988 SmicGene12988
Smic12989 SmicGene12989
Smic1299 SmicGene1299
Smic12990 SmicGene12990
Smic12991 SmicGene12991
Smic12992 SmicGene12992
Smic12993 SmicGene12993
Smic12994 SmicGene12994
Smic12995 SmicGene12995
Smic12996 SmicGene12996
Smic12997 SmicGene12997
Smic12998 SmicGene12998
Smic12999 SmicGene12999
Smic13 SmicGene13
Smic130 SmicGene130
Smic1300 SmicGene1300
Smic13000 SmicGene13000
Smic13001 SmicGene13001
Smic13002 SmicGene13002
Smic13004 SmicGene13004
Smic13005 SmicGene13005
Smic13006 SmicGene13006
Smic13007 SmicGene13007
Smic13008 SmicGene13008
Smic13009 SmicGene13009
Smic13011 SmicGene13011
Smic13012 SmicGene13012
Smic13013 SmicGene13013
Smic13014 SmicGene13014
Smic13015 SmicGene13015
Smic13016 SmicGene13016
Smic13017 SmicGene13017
Smic13018 SmicGene13018
Smic13019 SmicGene13019
Smic1302 SmicGene1302
Smic13020 SmicGene13020
Smic13021 SmicGene13021
Smic13022 SmicGene13022
Smic13024 SmicGene13024
Smic13025 SmicGene13025
Smic13027 SmicGene13027
Smic13028 SmicGene13028
Smic13029 SmicGene13029
Smic1303 SmicGene1303
Smic13031 SmicGene13031
Smic13032 SmicGene13032
Smic13033 SmicGene13033
Smic13034 SmicGene13034
Smic13035 SmicGene13035
Smic13036 SmicGene13036
Smic13038 SmicGene13038
Smic13039 SmicGene13039
Smic1304 SmicGene1304
Smic13040 SmicGene13040
Smic13041 SmicGene13041
Smic13042 SmicGene13042
Smic13043 SmicGene13043
Smic13046 SmicGene13046
Smic13047 SmicGene13047
Smic13049 SmicGene13049
Smic1305 SmicGene1305
Smic13050 SmicGene13050
Smic13052 SmicGene13052
Smic13055 SmicGene13055
Smic13056 SmicGene13056
Smic13058 SmicGene13058
Smic1306 SmicGene1306
Smic13063 SmicGene13063
Smic13064 SmicGene13064
Smic13065 SmicGene13065
Smic13066 SmicGene13066
Smic13067 SmicGene13067
Smic13069 SmicGene13069
Smic1307 SmicGene1307
Smic13070 SmicGene13070
Smic13071 SmicGene13071
Smic13072 SmicGene13072
Smic13073 SmicGene13073
Smic13074 SmicGene13074
Smic13075 SmicGene13075
Smic13077 SmicGene13077
Smic13079 SmicGene13079
Smic1308 SmicGene1308
Smic13080 SmicGene13080
Smic13081 SmicGene13081
Smic13082 SmicGene13082
Smic13083 SmicGene13083
Smic13084 SmicGene13084
Smic13086 SmicGene13086
Smic13087 SmicGene13087
Smic13088 SmicGene13088
Smic13089 SmicGene13089
Smic1309 SmicGene1309
Smic13090 SmicGene13090
Smic13091 SmicGene13091
Smic13092 SmicGene13092
Smic13093 SmicGene13093
Smic13095 SmicGene13095
Smic13096 SmicGene13096
Smic13097 SmicGene13097
Smic13099 SmicGene13099
Smic131 SmicGene131
Smic1310 SmicGene1310
Smic13100 SmicGene13100
Smic13102 SmicGene13102
Smic13103 SmicGene13103
Smic13104 SmicGene13104
Smic13105 SmicGene13105
Smic13106 SmicGene13106
Smic13107 SmicGene13107
Smic13112 SmicGene13112
Smic13113 SmicGene13113
Smic13114 SmicGene13114
Smic13115 SmicGene13115
Smic13116 SmicGene13116
Smic13117 SmicGene13117
Smic13118 SmicGene13118
Smic13119 SmicGene13119
Smic1312 SmicGene1312
Smic13120 SmicGene13120
Smic13121 SmicGene13121
Smic13122 SmicGene13122
Smic13123 SmicGene13123
Smic13124 SmicGene13124
Smic13127 SmicGene13127
Smic13128 SmicGene13128
Smic1313 SmicGene1313
Smic13130 SmicGene13130
Smic13131 SmicGene13131
Smic13132 SmicGene13132
Smic13133 SmicGene13133
Smic13134 SmicGene13134
Smic13137 SmicGene13137
Smic13138 SmicGene13138
Smic13139 SmicGene13139
Smic1314 SmicGene1314
Smic13140 SmicGene13140
Smic13141 SmicGene13141
Smic13142 SmicGene13142
Smic13143 SmicGene13143
Smic13144 SmicGene13144
Smic13145 SmicGene13145
Smic13146 SmicGene13146
Smic13147 SmicGene13147
Smic13148 SmicGene13148
Smic13149 SmicGene13149
Smic1315 SmicGene1315
Smic13153 SmicGene13153
Smic13154 SmicGene13154
Smic13155 SmicGene13155
Smic13157 SmicGene13157
Smic13158 SmicGene13158
Smic13159 SmicGene13159
Smic1316 SmicGene1316
Smic13160 SmicGene13160
Smic13161 SmicGene13161
Smic13162 SmicGene13162
Smic13163 SmicGene13163
Smic13164 SmicGene13164
Smic13165 SmicGene13165
Smic13166 SmicGene13166
Smic13167 SmicGene13167
Smic13168 SmicGene13168
Smic13169 SmicGene13169
Smic1317 SmicGene1317
Smic13170 SmicGene13170
Smic13171 SmicGene13171
Smic13172 SmicGene13172
Smic13173 SmicGene13173
Smic13174 SmicGene13174
Smic13178 SmicGene13178
Smic13179 SmicGene13179
Smic1318 SmicGene1318
Smic13189 SmicGene13189
Smic13190 SmicGene13190
Smic13191 SmicGene13191
Smic13192 SmicGene13192
Smic13194 SmicGene13194
Smic13195 SmicGene13195
Smic13196 SmicGene13196
Smic13197 SmicGene13197
Smic13198 SmicGene13198
Smic13199 SmicGene13199
Smic132 SmicGene132
Smic1320 SmicGene1320
Smic13200 SmicGene13200
Smic13201 SmicGene13201
Smic13202 SmicGene13202
Smic13203 SmicGene13203
Smic13205 SmicGene13205
Smic13206 SmicGene13206
Smic13207 SmicGene13207
Smic13208 SmicGene13208
Smic13209 SmicGene13209
Smic1321 SmicGene1321
Smic13210 SmicGene13210
Smic13211 SmicGene13211
Smic13213 SmicGene13213
Smic13214 SmicGene13214
Smic13220 SmicGene13220
Smic13222 SmicGene13222
Smic13223 SmicGene13223
Smic13225 SmicGene13225
Smic13227 SmicGene13227
Smic13228 SmicGene13228
Smic13229 SmicGene13229
Smic13230 SmicGene13230
Smic13231 SmicGene13231
Smic13232 SmicGene13232
Smic13233 SmicGene13233
Smic13234 SmicGene13234
Smic13235 SmicGene13235
Smic13236 SmicGene13236
Smic13237 SmicGene13237
Smic13238 SmicGene13238
Smic13239 SmicGene13239
Smic13242 SmicGene13242
Smic13243 SmicGene13243
Smic13244 SmicGene13244
Smic13245 SmicGene13245
Smic13248 SmicGene13248
Smic13249 SmicGene13249
Smic13253 SmicGene13253
Smic13256 SmicGene13256
Smic13259 SmicGene13259
Smic13260 SmicGene13260
Smic13263 SmicGene13263
Smic13264 SmicGene13264
Smic13266 SmicGene13266
Smic13267 SmicGene13267
Smic13268 SmicGene13268
Smic13269 SmicGene13269
Smic1327 SmicGene1327
Smic13270 SmicGene13270
Smic13271 SmicGene13271
Smic13273 SmicGene13273
Smic13274 SmicGene13274
Smic13275 SmicGene13275
Smic13276 SmicGene13276
Smic13278 SmicGene13278
Smic13279 SmicGene13279
Smic1328 SmicGene1328
Smic13280 SmicGene13280
Smic13281 SmicGene13281
Smic13283 SmicGene13283
Smic13284 SmicGene13284
Smic13286 SmicGene13286
Smic13287 SmicGene13287
Smic13289 SmicGene13289
Smic1329 SmicGene1329
Smic13290 SmicGene13290
Smic13291 SmicGene13291
Smic13292 SmicGene13292
Smic13294 SmicGene13294
Smic13295 SmicGene13295
Smic13296 SmicGene13296
Smic13297 SmicGene13297
Smic13298 SmicGene13298
Smic13299 SmicGene13299
Smic1330 SmicGene1330
Smic13300 SmicGene13300
Smic13301 SmicGene13301
Smic13302 SmicGene13302
Smic13303 SmicGene13303
Smic13304 SmicGene13304
Smic13305 SmicGene13305
Smic13306 SmicGene13306
Smic13307 SmicGene13307
Smic13309 SmicGene13309
Smic1331 SmicGene1331
Smic13310 SmicGene13310
Smic13312 SmicGene13312
Smic13313 SmicGene13313
Smic13314 SmicGene13314
Smic13315 SmicGene13315
Smic13316 SmicGene13316
Smic13317 SmicGene13317
Smic13318 SmicGene13318
Smic1332 SmicGene1332
Smic13320 SmicGene13320
Smic13321 SmicGene13321
Smic13324 SmicGene13324
Smic13325 SmicGene13325
Smic13327 SmicGene13327
Smic13328 SmicGene13328
Smic13329 SmicGene13329
Smic1333 SmicGene1333
Smic13330 SmicGene13330
Smic13331 SmicGene13331
Smic13332 SmicGene13332
Smic13333 SmicGene13333
Smic13334 SmicGene13334
Smic13335 SmicGene13335
Smic13336 SmicGene13336
Smic13337 SmicGene13337
Smic13338 SmicGene13338
Smic13339 SmicGene13339
Smic1334 SmicGene1334
Smic13340 SmicGene13340
Smic13341 SmicGene13341
Smic13342 SmicGene13342
Smic13343 SmicGene13343
Smic13344 SmicGene13344
Smic13345 SmicGene13345
Smic13346 SmicGene13346
Smic13348 SmicGene13348
Smic13349 SmicGene13349
Smic1335 SmicGene1335
Smic13350 SmicGene13350
Smic13351 SmicGene13351
Smic13353 SmicGene13353
Smic13354 SmicGene13354
Smic13355 SmicGene13355
Smic13356 SmicGene13356
Smic13357 SmicGene13357
Smic13358 SmicGene13358
Smic13359 SmicGene13359
Smic1336 SmicGene1336
Smic13360 SmicGene13360
Smic13361 SmicGene13361
Smic13362 SmicGene13362
Smic13364 SmicGene13364
Smic13365 SmicGene13365
Smic13366 SmicGene13366
Smic13367 SmicGene13367
Smic13368 SmicGene13368
Smic13369 SmicGene13369
Smic1337 SmicGene1337
Smic13370 SmicGene13370
Smic13371 SmicGene13371
Smic13372 SmicGene13372
Smic13373 SmicGene13373
Smic13374 SmicGene13374
Smic13375 SmicGene13375
Smic13376 SmicGene13376
Smic13377 SmicGene13377
Smic13378 SmicGene13378
Smic13379 SmicGene13379
Smic13380 SmicGene13380
Smic13381 SmicGene13381
Smic13382 SmicGene13382
Smic13383 SmicGene13383
Smic13384 SmicGene13384
Smic13385 SmicGene13385
Smic13387 SmicGene13387
Smic13389 SmicGene13389
Smic13390 SmicGene13390
Smic13391 SmicGene13391
Smic13392 SmicGene13392
Smic13393 SmicGene13393
Smic13394 SmicGene13394
Smic13396 SmicGene13396
Smic13397 SmicGene13397
Smic13399 SmicGene13399
Smic13400 SmicGene13400
Smic13401 SmicGene13401
Smic13402 SmicGene13402
Smic13403 SmicGene13403
Smic13404 SmicGene13404
Smic13405 SmicGene13405
Smic13406 SmicGene13406
Smic13407 SmicGene13407
Smic13408 SmicGene13408
Smic13409 SmicGene13409
Smic1341 SmicGene1341
Smic13410 SmicGene13410
Smic13411 SmicGene13411
Smic13412 SmicGene13412
Smic13413 SmicGene13413
Smic13414 SmicGene13414
Smic13415 SmicGene13415
Smic13417 SmicGene13417
Smic13418 SmicGene13418
Smic13419 SmicGene13419
Smic1342 SmicGene1342
Smic13420 SmicGene13420
Smic13421 SmicGene13421
Smic13422 SmicGene13422
Smic13424 SmicGene13424
Smic13425 SmicGene13425
Smic13426 SmicGene13426
Smic13427 SmicGene13427
Smic13428 SmicGene13428
Smic13429 SmicGene13429
Smic1343 SmicGene1343
Smic13430 SmicGene13430
Smic13431 SmicGene13431
Smic13433 SmicGene13433
Smic13435 SmicGene13435
Smic13438 SmicGene13438
Smic13439 SmicGene13439
Smic1344 SmicGene1344
Smic13440 SmicGene13440
Smic13441 SmicGene13441
Smic13442 SmicGene13442
Smic13443 SmicGene13443
Smic13444 SmicGene13444
Smic13445 SmicGene13445
Smic13446 SmicGene13446
Smic13448 SmicGene13448
Smic13449 SmicGene13449
Smic13450 SmicGene13450
Smic13451 SmicGene13451
Smic13452 SmicGene13452
Smic13453 SmicGene13453
Smic13454 SmicGene13454
Smic13455 SmicGene13455
Smic13456 SmicGene13456
Smic13457 SmicGene13457
Smic13458 SmicGene13458
Smic13459 SmicGene13459
Smic13460 SmicGene13460
Smic13461 SmicGene13461
Smic13462 SmicGene13462
Smic13463 SmicGene13463
Smic13464 SmicGene13464
Smic13465 SmicGene13465
Smic13466 SmicGene13466
Smic13467 SmicGene13467
Smic13468 SmicGene13468
Smic13469 SmicGene13469
Smic13470 SmicGene13470
Smic13471 SmicGene13471
Smic13472 SmicGene13472
Smic13473 SmicGene13473
Smic13474 SmicGene13474
Smic13478 SmicGene13478
Smic13479 SmicGene13479
Smic1348 SmicGene1348
Smic13480 SmicGene13480
Smic13481 SmicGene13481
Smic13482 SmicGene13482
Smic13483 SmicGene13483
Smic13484 SmicGene13484
Smic13487 SmicGene13487
Smic13488 SmicGene13488
Smic1349 SmicGene1349
Smic13490 SmicGene13490
Smic13491 SmicGene13491
Smic13492 SmicGene13492
Smic13493 SmicGene13493
Smic13494 SmicGene13494
Smic13496 SmicGene13496
Smic13497 SmicGene13497
Smic13498 SmicGene13498
Smic135 SmicGene135
Smic1350 SmicGene1350
Smic13504 SmicGene13504
Smic13505 SmicGene13505
Smic13509 SmicGene13509
Smic1351 SmicGene1351
Smic13510 SmicGene13510
Smic13512 SmicGene13512
Smic13514 SmicGene13514
Smic13517 SmicGene13517
Smic13518 SmicGene13518
Smic13519 SmicGene13519
Smic1352 SmicGene1352
Smic13520 SmicGene13520
Smic13521 SmicGene13521
Smic13522 SmicGene13522
Smic13523 SmicGene13523
Smic13525 SmicGene13525
Smic13526 SmicGene13526
Smic13527 SmicGene13527
Smic13528 SmicGene13528
Smic1353 SmicGene1353
Smic13530 SmicGene13530
Smic13531 SmicGene13531
Smic13532 SmicGene13532
Smic13533 SmicGene13533
Smic13534 SmicGene13534
Smic13535 SmicGene13535
Smic13536 SmicGene13536
Smic1354 SmicGene1354
Smic13541 SmicGene13541
Smic13548 SmicGene13548
Smic1355 SmicGene1355
Smic13550 SmicGene13550
Smic13559 SmicGene13559
Smic13560 SmicGene13560
Smic13561 SmicGene13561
Smic13562 SmicGene13562
Smic13563 SmicGene13563
Smic13564 SmicGene13564
Smic13565 SmicGene13565
Smic13566 SmicGene13566
Smic13567 SmicGene13567
Smic13568 SmicGene13568
Smic1357 SmicGene1357
Smic13570 SmicGene13570
Smic13572 SmicGene13572
Smic13573 SmicGene13573
Smic13574 SmicGene13574
Smic13575 SmicGene13575
Smic13577 SmicGene13577
Smic13579 SmicGene13579
Smic1358 SmicGene1358
Smic13581 SmicGene13581
Smic13582 SmicGene13582
Smic13583 SmicGene13583
Smic13584 SmicGene13584
Smic13585 SmicGene13585
Smic13586 SmicGene13586
Smic13587 SmicGene13587
Smic13588 SmicGene13588
Smic1359 SmicGene1359
Smic13590 SmicGene13590
Smic13591 SmicGene13591
Smic13592 SmicGene13592
Smic13593 SmicGene13593
Smic13594 SmicGene13594
Smic13595 SmicGene13595
Smic13596 SmicGene13596
Smic13597 SmicGene13597
Smic13598 SmicGene13598
Smic13599 SmicGene13599
Smic136 SmicGene136
Smic1360 SmicGene1360
Smic13600 SmicGene13600
Smic13601 SmicGene13601
Smic13602 SmicGene13602
Smic13603 SmicGene13603
Smic13604 SmicGene13604
Smic13605 SmicGene13605
Smic13607 SmicGene13607
Smic13608 SmicGene13608
Smic1361 SmicGene1361
Smic13610 SmicGene13610
Smic13611 SmicGene13611
Smic13612 SmicGene13612
Smic13613 SmicGene13613
Smic13614 SmicGene13614
Smic13615 SmicGene13615
Smic13616 SmicGene13616
Smic13617 SmicGene13617
Smic13618 SmicGene13618
Smic1362 SmicGene1362
Smic13620 SmicGene13620
Smic13622 SmicGene13622
Smic13624 SmicGene13624
Smic13625 SmicGene13625
Smic13626 SmicGene13626
Smic13627 SmicGene13627
Smic13628 SmicGene13628
Smic13629 SmicGene13629
Smic1363 SmicGene1363
Smic13630 SmicGene13630
Smic13632 SmicGene13632
Smic13633 SmicGene13633
Smic13634 SmicGene13634
Smic13636 SmicGene13636
Smic13637 SmicGene13637
Smic13639 SmicGene13639
Smic1364 SmicGene1364
Smic13640 SmicGene13640
Smic13642 SmicGene13642
Smic13643 SmicGene13643
Smic13644 SmicGene13644
Smic13645 SmicGene13645
Smic13646 SmicGene13646
Smic13647 SmicGene13647
Smic13650 SmicGene13650
Smic13651 SmicGene13651
Smic13653 SmicGene13653
Smic13654 SmicGene13654
Smic13655 SmicGene13655
Smic13656 SmicGene13656
Smic13657 SmicGene13657
Smic13658 SmicGene13658
Smic13659 SmicGene13659
Smic1366 SmicGene1366
Smic13660 SmicGene13660
Smic13661 SmicGene13661
Smic13664 SmicGene13664
Smic13665 SmicGene13665
Smic13666 SmicGene13666
Smic13667 SmicGene13667
Smic13668 SmicGene13668
Smic1367 SmicGene1367
Smic13670 SmicGene13670
Smic13671 SmicGene13671
Smic13672 SmicGene13672
Smic13674 SmicGene13674
Smic13676 SmicGene13676
Smic13677 SmicGene13677
Smic13678 SmicGene13678
Smic13679 SmicGene13679
Smic13680 SmicGene13680
Smic13681 SmicGene13681
Smic13683 SmicGene13683
Smic13684 SmicGene13684
Smic13685 SmicGene13685
Smic13686 SmicGene13686
Smic13688 SmicGene13688
Smic13691 SmicGene13691
Smic13692 SmicGene13692
Smic13694 SmicGene13694
Smic13695 SmicGene13695
Smic13697 SmicGene13697
Smic13698 SmicGene13698
Smic137 SmicGene137
Smic1370 SmicGene1370
Smic13701 SmicGene13701
Smic13702 SmicGene13702
Smic13703 SmicGene13703
Smic13706 SmicGene13706
Smic13707 SmicGene13707
Smic1371 SmicGene1371
Smic13710 SmicGene13710
Smic13714 SmicGene13714
Smic13716 SmicGene13716
Smic13718 SmicGene13718
Smic13719 SmicGene13719
Smic1372 SmicGene1372
Smic13720 SmicGene13720
Smic13721 SmicGene13721
Smic13722 SmicGene13722
Smic13723 SmicGene13723
Smic13724 SmicGene13724
Smic13725 SmicGene13725
Smic13726 SmicGene13726
Smic13727 SmicGene13727
Smic13728 SmicGene13728
Smic13729 SmicGene13729
Smic1373 SmicGene1373
Smic13730 SmicGene13730
Smic13731 SmicGene13731
Smic13732 SmicGene13732
Smic13733 SmicGene13733
Smic13734 SmicGene13734
Smic13735 SmicGene13735
Smic13736 SmicGene13736
Smic13737 SmicGene13737
Smic1374 SmicGene1374
Smic13740 SmicGene13740
Smic13741 SmicGene13741
Smic13742 SmicGene13742
Smic13743 SmicGene13743
Smic13744 SmicGene13744
Smic13745 SmicGene13745
Smic13746 SmicGene13746
Smic13747 SmicGene13747
Smic13748 SmicGene13748
Smic13749 SmicGene13749
Smic13750 SmicGene13750
Smic13751 SmicGene13751
Smic13752 SmicGene13752
Smic13754 SmicGene13754
Smic13755 SmicGene13755
Smic13756 SmicGene13756
Smic13758 SmicGene13758
Smic13759 SmicGene13759
Smic1376 SmicGene1376
Smic13760 SmicGene13760
Smic13761 SmicGene13761
Smic13762 SmicGene13762
Smic13763 SmicGene13763
Smic13765 SmicGene13765
Smic13766 SmicGene13766
Smic13767 SmicGene13767
Smic13770 SmicGene13770
Smic13772 SmicGene13772
Smic13776 SmicGene13776
Smic13777 SmicGene13777
Smic13778 SmicGene13778
Smic13780 SmicGene13780
Smic13785 SmicGene13785
Smic13786 SmicGene13786
Smic13788 SmicGene13788
Smic13789 SmicGene13789
Smic1379 SmicGene1379
Smic13790.t1 SmicGene13790
Smic13792 SmicGene13792
Smic13793 SmicGene13793
Smic13794 SmicGene13794
Smic13795 SmicGene13795
Smic13796 SmicGene13796
Smic13797 SmicGene13797
Smic13799 SmicGene13799
Smic138 SmicGene138
Smic1380 SmicGene1380
Smic13800 SmicGene13800
Smic13801 SmicGene13801
Smic13802 SmicGene13802
Smic13803 SmicGene13803
Smic13804 SmicGene13804
Smic13805 SmicGene13805
Smic13806 SmicGene13806
Smic13809 SmicGene13809
Smic1381 SmicGene1381
Smic13810 SmicGene13810
Smic13811 SmicGene13811
Smic13812 SmicGene13812
Smic13813 SmicGene13813
Smic13814 SmicGene13814
Smic13815 SmicGene13815
Smic13816 SmicGene13816
Smic13817 SmicGene13817
Smic13818 SmicGene13818
Smic13819 SmicGene13819
Smic1382 SmicGene1382
Smic13820 SmicGene13820
Smic13823 SmicGene13823
Smic13827 SmicGene13827
Smic13828 SmicGene13828
Smic13829 SmicGene13829
Smic1383 SmicGene1383
Smic13830 SmicGene13830
Smic13831 SmicGene13831
Smic13839 SmicGene13839
Smic13840 SmicGene13840
Smic13842 SmicGene13842
Smic13844 SmicGene13844
Smic13845 SmicGene13845
Smic13846 SmicGene13846
Smic13849 SmicGene13849
Smic1385 SmicGene1385
Smic13850 SmicGene13850
Smic13852 SmicGene13852
Smic13853 SmicGene13853
Smic13855 SmicGene13855
Smic13856 SmicGene13856
Smic13857 SmicGene13857
Smic13858 SmicGene13858
Smic13859 SmicGene13859
Smic1386 SmicGene1386
Smic13860 SmicGene13860
Smic13861 SmicGene13861
Smic13862 SmicGene13862
Smic13864 SmicGene13864
Smic13869 SmicGene13869
Smic13871 SmicGene13871
Smic13872 SmicGene13872
Smic13873 SmicGene13873
Smic13874 SmicGene13874
Smic13875 SmicGene13875
Smic13876 SmicGene13876
Smic13877 SmicGene13877
Smic13878 SmicGene13878
Smic13879 SmicGene13879
Smic1388 SmicGene1388
Smic13880 SmicGene13880
Smic13881 SmicGene13881
Smic13882 SmicGene13882
Smic13883 SmicGene13883
Smic13884 SmicGene13884
Smic13885 SmicGene13885
Smic13886 SmicGene13886
Smic13887 SmicGene13887
Smic13888 SmicGene13888
Smic13889 SmicGene13889
Smic1389 SmicGene1389
Smic13890 SmicGene13890
Smic13891 SmicGene13891
Smic13892 SmicGene13892
Smic13893 SmicGene13893
Smic13894 SmicGene13894
Smic13896 SmicGene13896
Smic13897 SmicGene13897
Smic13898 SmicGene13898
Smic13899 SmicGene13899
Smic139 SmicGene139
Smic1390 SmicGene1390
Smic13900 SmicGene13900
Smic13901 SmicGene13901
Smic13902 SmicGene13902
Smic13903 SmicGene13903
Smic13904 SmicGene13904
Smic13905 SmicGene13905
Smic13907 SmicGene13907
Smic13908 SmicGene13908
Smic1391 SmicGene1391
Smic13910 SmicGene13910
Smic13911 SmicGene13911
Smic13914 SmicGene13914
Smic13915 SmicGene13915
Smic13916 SmicGene13916
Smic13917 SmicGene13917
Smic13918 SmicGene13918
Smic13919 SmicGene13919
Smic13921 SmicGene13921
Smic13922 SmicGene13922
Smic13923 SmicGene13923
Smic13924 SmicGene13924
Smic13926 SmicGene13926
Smic13927 SmicGene13927
Smic13928 SmicGene13928
Smic13929 SmicGene13929
Smic1393 SmicGene1393
Smic13930 SmicGene13930
Smic13931 SmicGene13931
Smic13933 SmicGene13933
Smic13936 SmicGene13936
Smic13937 SmicGene13937
Smic13938 SmicGene13938
Smic13939 SmicGene13939
Smic1394 SmicGene1394
Smic13940 SmicGene13940
Smic13941 SmicGene13941
Smic13943 SmicGene13943
Smic13944 SmicGene13944
Smic13945 SmicGene13945
Smic13946 SmicGene13946
Smic13947 SmicGene13947
Smic13948 SmicGene13948
Smic13949 SmicGene13949
Smic1395 SmicGene1395
Smic13950 SmicGene13950
Smic13951 SmicGene13951
Smic13952 SmicGene13952
Smic13953 SmicGene13953
Smic13954 SmicGene13954
Smic13955 SmicGene13955
Smic13956 SmicGene13956
Smic13957 SmicGene13957
Smic13958 SmicGene13958
Smic13959 SmicGene13959
Smic1396 SmicGene1396
Smic13960 SmicGene13960
Smic13962 SmicGene13962
Smic13963 SmicGene13963
Smic13964 SmicGene13964
Smic13965 SmicGene13965
Smic13966 SmicGene13966
Smic13967 SmicGene13967
Smic13968 SmicGene13968
Smic13969 SmicGene13969
Smic1397 SmicGene1397
Smic13972 SmicGene13972
Smic13973 SmicGene13973
Smic13974 SmicGene13974
Smic13975 SmicGene13975
Smic13976 SmicGene13976
Smic13977 SmicGene13977
Smic13979 SmicGene13979
Smic1398 SmicGene1398
Smic13981 SmicGene13981
Smic13983 SmicGene13983
Smic13984 SmicGene13984
Smic13985 SmicGene13985
Smic13987 SmicGene13987
Smic13988 SmicGene13988
Smic1399 SmicGene1399
Smic13991 SmicGene13991
Smic13992 SmicGene13992
Smic13993 SmicGene13993
Smic13994 SmicGene13994
Smic13996 SmicGene13996
Smic13997 SmicGene13997
Smic13998 SmicGene13998
Smic13999 SmicGene13999
Smic14 SmicGene14
Smic14000 SmicGene14000
Smic14001 SmicGene14001
Smic14002 SmicGene14002
Smic14003 SmicGene14003
Smic14004 SmicGene14004
Smic14005 SmicGene14005
Smic14006 SmicGene14006
Smic14009 SmicGene14009
Smic1401 SmicGene1401
Smic14010 SmicGene14010
Smic14011 SmicGene14011
Smic14012 SmicGene14012
Smic14013 SmicGene14013
Smic14015 SmicGene14015
Smic14016 SmicGene14016
Smic14017 SmicGene14017
Smic14018 SmicGene14018
Smic14019 SmicGene14019
