Smic3 SmicGene3
Smic9323 SmicGene9323
Smic9328 SmicGene9328
Smic9331 SmicGene9331
Smic9340 SmicGene9340
Smic9343 SmicGene9343
Smic9345 SmicGene9345
Smic9346 SmicGene9346
Smic9355 SmicGene9355
Smic9359 SmicGene9359
Smic9360 SmicGene9360
Smic9367 SmicGene9367
Smic9368 SmicGene9368
Smic9369 SmicGene9369
Smic9370 SmicGene9370
Smic9371 SmicGene9371
Smic9382 SmicGene9382
Smic9384 SmicGene9384
Smic9385 SmicGene9385
Smic9386 SmicGene9386
Smic9391 SmicGene9391
Smic9392 SmicGene9392
Smic9395 SmicGene9395
Smic9396 SmicGene9396
Smic9407 SmicGene9407
Smic9413 SmicGene9413
Smic9416 SmicGene9416
Smic9427 SmicGene9427
Smic9428 SmicGene9428
Smic9432 SmicGene9432
Smic9443 SmicGene9443
Smic9446 SmicGene9446
Smic9450 SmicGene9450
Smic9451 SmicGene9451
Smic9456 SmicGene9456
Smic9457 SmicGene9457
Smic9460 SmicGene9460
Smic9462 SmicGene9462
Smic9466 SmicGene9466
Smic9471 SmicGene9471
Smic9474 SmicGene9474
Smic9478 SmicGene9478
Smic9486 SmicGene9486
Smic9487 SmicGene9487
Smic9491 SmicGene9491
Smic9496 SmicGene9496
Smic9497 SmicGene9497
Smic9499 SmicGene9499
Smic9502 SmicGene9502
Smic9512 SmicGene9512
Smic9513 SmicGene9513
Smic9514 SmicGene9514
Smic9519 SmicGene9519
Smic9520 SmicGene9520
Smic9521 SmicGene9521
Smic9526 SmicGene9526
Smic9530 SmicGene9530
Smic9537 SmicGene9537
Smic9539 SmicGene9539
Smic9540 SmicGene9540
Smic9545 SmicGene9545
Smic9548 SmicGene9548
Smic9549 SmicGene9549
Smic9551 SmicGene9551
Smic9558 SmicGene9558
Smic9559 SmicGene9559
Smic9565 SmicGene9565
Smic9569 SmicGene9569
Smic9570 SmicGene9570
Smic9571 SmicGene9571
Smic9584 SmicGene9584
Smic9585 SmicGene9585
Smic9593 SmicGene9593
Smic9598 SmicGene9598
Smic9606 SmicGene9606
Smic9607 SmicGene9607
Smic9609 SmicGene9609
Smic9615 SmicGene9615
Smic9617 SmicGene9617
Smic9619 SmicGene9619
Smic9623 SmicGene9623
Smic9628 SmicGene9628
Smic9629 SmicGene9629
Smic9636 SmicGene9636
Smic9639 SmicGene9639
Smic9646 SmicGene9646
Smic9648 SmicGene9648
Smic9651 SmicGene9651
Smic9655 SmicGene9655
Smic9658 SmicGene9658
Smic9662 SmicGene9662
Smic9667 SmicGene9667
Smic9668 SmicGene9668
Smic9669 SmicGene9669
Smic9674 SmicGene9674
Smic9682 SmicGene9682
Smic9684 SmicGene9684
Smic9688 SmicGene9688
Smic9691 SmicGene9691
Smic9694 SmicGene9694
Smic9697 SmicGene9697
Smic9699 SmicGene9699
Smic9701 SmicGene9701
Smic9703 SmicGene9703
Smic9705 SmicGene9705
Smic9711 SmicGene9711
Smic9712 SmicGene9712
Smic9715 SmicGene9715
Smic9717 SmicGene9717
Smic9723 SmicGene9723
Smic9727 SmicGene9727
Smic9728 SmicGene9728
Smic9731 SmicGene9731
Smic9735 SmicGene9735
Smic9737 SmicGene9737
Smic9744 SmicGene9744
Smic9746 SmicGene9746
Smic9753 SmicGene9753
Smic9761 SmicGene9761
Smic9762 SmicGene9762
Smic9764 SmicGene9764
Smic9767 SmicGene9767
Smic9775 SmicGene9775
Smic9776 SmicGene9776
Smic9779 SmicGene9779
Smic9785 SmicGene9785
Smic9786 SmicGene9786
Smic9791 SmicGene9791
Smic9792 SmicGene9792
Smic9808 SmicGene9808
Smic9810 SmicGene9810
Smic9815 SmicGene9815
Smic9816 SmicGene9816
Smic9818 SmicGene9818
Smic9823 SmicGene9823
Smic9826 SmicGene9826
Smic9828 SmicGene9828
Smic9831 SmicGene9831
Smic9837 SmicGene9837
Smic9841 SmicGene9841
Smic9845 SmicGene9845
Smic9847 SmicGene9847
Smic9849 SmicGene9849
Smic9851 SmicGene9851
Smic9857 SmicGene9857
Smic9866 SmicGene9866
Smic9867 SmicGene9867
Smic9877 SmicGene9877
Smic9880 SmicGene9880
Smic9883 SmicGene9883
Smic9888 SmicGene9888
Smic9893 SmicGene9893
Smic9896 SmicGene9896
Smic9900 SmicGene9900
Smic9902 SmicGene9902
Smic9903 SmicGene9903
Smic9910 SmicGene9910
Smic9911 SmicGene9911
Smic9931 SmicGene9931
Smic9945 SmicGene9945
Smic9946 SmicGene9946
Smic9949 SmicGene9949
Smic9960 SmicGene9960
Smic9965 SmicGene9965
Smic9971 SmicGene9971
Smic9974 SmicGene9974
Smic9985 SmicGene9985
Smic9990 SmicGene9990
Smic9991 SmicGene9991
Smic9999 SmicGene9999
Smic10000 SmicGene10000
Smic10013 SmicGene10013
Smic10017 SmicGene10017
Smic10022 SmicGene10022
Smic10023 SmicGene10023
Smic10024 SmicGene10024
Smic10034 SmicGene10034
Smic10036 SmicGene10036
Smic10037 SmicGene10037
Smic10040 SmicGene10040
Smic10052 SmicGene10052
Smic10054 SmicGene10054
Smic10055 SmicGene10055
Smic10061 SmicGene10061
Smic10063 SmicGene10063
Smic10078 SmicGene10078
Smic10084 SmicGene10084
Smic10087 SmicGene10087
Smic10088 SmicGene10088
Smic10090 SmicGene10090
Smic10099 SmicGene10099
Smic10110 SmicGene10110
Smic10111 SmicGene10111
Smic10118 SmicGene10118
Smic10119 SmicGene10119
Smic10123 SmicGene10123
Smic10129 SmicGene10129
Smic10130 SmicGene10130
Smic10131 SmicGene10131
Smic10133 SmicGene10133
Smic10138 SmicGene10138
Smic10141 SmicGene10141
Smic10143 SmicGene10143
Smic10144 SmicGene10144
Smic10147 SmicGene10147
Smic10150 SmicGene10150
Smic10151 SmicGene10151
Smic10152 SmicGene10152
Smic10167 SmicGene10167
Smic10169 SmicGene10169
Smic10171 SmicGene10171
Smic10174 SmicGene10174
Smic10175 SmicGene10175
Smic10178 SmicGene10178
Smic10181 SmicGene10181
Smic10183 SmicGene10183
Smic10185 SmicGene10185
Smic10197 SmicGene10197
Smic10203 SmicGene10203
Smic10206 SmicGene10206
Smic10207 SmicGene10207
Smic10210 SmicGene10210
Smic10214 SmicGene10214
Smic10224 SmicGene10224
Smic10225 SmicGene10225
Smic10228 SmicGene10228
Smic10231 SmicGene10231
Smic10232 SmicGene10232
Smic10236 SmicGene10236
Smic10238 SmicGene10238
Smic10239 SmicGene10239
Smic10241 SmicGene10241
Smic10242.t2 SmicGene10242
Smic10248 SmicGene10248
Smic10253 SmicGene10253
Smic10265 SmicGene10265
Smic10268 SmicGene10268
Smic10269 SmicGene10269
Smic10281 SmicGene10281
Smic10283 SmicGene10283
Smic10299 SmicGene10299
Smic10302 SmicGene10302
Smic10308 SmicGene10308
Smic10310 SmicGene10310
Smic10311 SmicGene10311
Smic10312 SmicGene10312
Smic10316 SmicGene10316
Smic10317 SmicGene10317
Smic10318 SmicGene10318
Smic10320 SmicGene10320
Smic10324 SmicGene10324
Smic10334 SmicGene10334
Smic10351 SmicGene10351
Smic10357 SmicGene10357
Smic10372 SmicGene10372
Smic10393 SmicGene10393
Smic10402 SmicGene10402
Smic10407 SmicGene10407
Smic10412 SmicGene10412
Smic10413 SmicGene10413
Smic10414 SmicGene10414
Smic10415 SmicGene10415
Smic10416 SmicGene10416
Smic10417 SmicGene10417
Smic10419 SmicGene10419
Smic10423 SmicGene10423
Smic10426 SmicGene10426
Smic10429 SmicGene10429
Smic10444 SmicGene10444
Smic10445 SmicGene10445
Smic10447 SmicGene10447
Smic10448 SmicGene10448
Smic10450 SmicGene10450
Smic10456 SmicGene10456
Smic10464 SmicGene10464
Smic10465 SmicGene10465
Smic10468 SmicGene10468
Smic10471 SmicGene10471
Smic10473 SmicGene10473
Smic10474 SmicGene10474
Smic10476 SmicGene10476
Smic10477 SmicGene10477
Smic10486 SmicGene10486
Smic10487 SmicGene10487
Smic10488 SmicGene10488
Smic10496 SmicGene10496
Smic10500 SmicGene10500
Smic10505 SmicGene10505
Smic10532 SmicGene10532
Smic10543 SmicGene10543
Smic10557 SmicGene10557
Smic10561 SmicGene10561
Smic10566 SmicGene10566
Smic10569 SmicGene10569
Smic10574 SmicGene10574
Smic10577 SmicGene10577
Smic10579 SmicGene10579
Smic10585 SmicGene10585
Smic10588 SmicGene10588
Smic10590 SmicGene10590
Smic10591 SmicGene10591
Smic10592 SmicGene10592
Smic10598 SmicGene10598
Smic10602 SmicGene10602
Smic10609 SmicGene10609
Smic10613 SmicGene10613
Smic10620 SmicGene10620
Smic10629 SmicGene10629
Smic10631 SmicGene10631
Smic10632 SmicGene10632
Smic10637 SmicGene10637
Smic10649 SmicGene10649
Smic10662 SmicGene10662
Smic10684 SmicGene10684
Smic10685 SmicGene10685
Smic10693 SmicGene10693
Smic10694 SmicGene10694
Smic10697 SmicGene10697
Smic10700 SmicGene10700
Smic10703 SmicGene10703
Smic10704 SmicGene10704
Smic10714 SmicGene10714
Smic10715 SmicGene10715
Smic10719 SmicGene10719
Smic10722 SmicGene10722
Smic10725 SmicGene10725
Smic10729 SmicGene10729
Smic10737 SmicGene10737
Smic10742 SmicGene10742
Smic10743 SmicGene10743
Smic10744 SmicGene10744
Smic10746 SmicGene10746
Smic10749 SmicGene10749
Smic10750 SmicGene10750
Smic10756 SmicGene10756
Smic10758 SmicGene10758
Smic10775 SmicGene10775
Smic10776 SmicGene10776
Smic10785 SmicGene10785
Smic10803 SmicGene10803
Smic10807 SmicGene10807
Smic10811 SmicGene10811
Smic10814 SmicGene10814
Smic10816 SmicGene10816
Smic10819 SmicGene10819
Smic10820 SmicGene10820
Smic10823 SmicGene10823
Smic10825 SmicGene10825
Smic10831 SmicGene10831
Smic10832 SmicGene10832
Smic10833 SmicGene10833
Smic10834 SmicGene10834
Smic10835 SmicGene10835
Smic10838 SmicGene10838
Smic10841 SmicGene10841
Smic10842 SmicGene10842
Smic10843 SmicGene10843
Smic10845 SmicGene10845
Smic10847 SmicGene10847
Smic10848 SmicGene10848
Smic10849 SmicGene10849
Smic10850 SmicGene10850
Smic10852 SmicGene10852
Smic10853 SmicGene10853
Smic10855 SmicGene10855
Smic10857 SmicGene10857
Smic10860 SmicGene10860
Smic10862 SmicGene10862
Smic10864 SmicGene10864
Smic10869 SmicGene10869
Smic10877 SmicGene10877
Smic10893 SmicGene10893
Smic10896 SmicGene10896
Smic10898 SmicGene10898
Smic10900 SmicGene10900
Smic10901 SmicGene10901
Smic10902 SmicGene10902
Smic10904 SmicGene10904
Smic10909 SmicGene10909
Smic10914 SmicGene10914
Smic10915 SmicGene10915
Smic10922 SmicGene10922
Smic10930 SmicGene10930
Smic10935 SmicGene10935
Smic10937 SmicGene10937
Smic10940 SmicGene10940
Smic10942 SmicGene10942
Smic10943 SmicGene10943
Smic10945 SmicGene10945
Smic10955 SmicGene10955
Smic10957 SmicGene10957
Smic10958 SmicGene10958
Smic10962 SmicGene10962
Smic10963 SmicGene10963
Smic10975 SmicGene10975
Smic10979 SmicGene10979
Smic10980 SmicGene10980
Smic10982 SmicGene10982
Smic10983 SmicGene10983
Smic10987 SmicGene10987
Smic10988 SmicGene10988
Smic10992 SmicGene10992
Smic11001 SmicGene11001
Smic11006 SmicGene11006
Smic11009 SmicGene11009
Smic11011 SmicGene11011
Smic11016 SmicGene11016
Smic11025 SmicGene11025
Smic11034 SmicGene11034
Smic11035 SmicGene11035
Smic11037 SmicGene11037
Smic11040 SmicGene11040
Smic11044 SmicGene11044
Smic11045 SmicGene11045
Smic11050 SmicGene11050
Smic11064 SmicGene11064
Smic11074 SmicGene11074
Smic11078 SmicGene11078
Smic11087 SmicGene11087
Smic11088 SmicGene11088
Smic11093 SmicGene11093
Smic11097 SmicGene11097
Smic11120 SmicGene11120
Smic11126 SmicGene11126
Smic11127 SmicGene11127
Smic11128 SmicGene11128
Smic11132 SmicGene11132
Smic11134 SmicGene11134
Smic11143 SmicGene11143
Smic11148 SmicGene11148
Smic11154 SmicGene11154
Smic11177 SmicGene11177
Smic11181 SmicGene11181
Smic11184 SmicGene11184
Smic11186 SmicGene11186
Smic11189 SmicGene11189
Smic11193 SmicGene11193
Smic11195 SmicGene11195
Smic11200 SmicGene11200
Smic11212 SmicGene11212
Smic11213 SmicGene11213
Smic11218 SmicGene11218
Smic11220 SmicGene11220
Smic11222 SmicGene11222
Smic11224 SmicGene11224
Smic11225 SmicGene11225
Smic11229 SmicGene11229
Smic11232 SmicGene11232
Smic11237 SmicGene11237
Smic11239 SmicGene11239
Smic11243 SmicGene11243
Smic11244 SmicGene11244
Smic11247 SmicGene11247
Smic11248 SmicGene11248
Smic11250 SmicGene11250
Smic11254 SmicGene11254
Smic11257 SmicGene11257
Smic11259 SmicGene11259
Smic11262 SmicGene11262
Smic11263 SmicGene11263
Smic11275 SmicGene11275
Smic11276 SmicGene11276
Smic11292 SmicGene11292
Smic11293 SmicGene11293
Smic11300 SmicGene11300
Smic11301 SmicGene11301
Smic11304 SmicGene11304
Smic11306 SmicGene11306
Smic11309 SmicGene11309
Smic11330 SmicGene11330
Smic11331 SmicGene11331
Smic11337 SmicGene11337
Smic11339 SmicGene11339
Smic11341 SmicGene11341
Smic11342 SmicGene11342
Smic11343 SmicGene11343
Smic11346 SmicGene11346
Smic11348 SmicGene11348
Smic11354 SmicGene11354
Smic11356 SmicGene11356
Smic11358 SmicGene11358
Smic11359 SmicGene11359
Smic11361 SmicGene11361
Smic11365 SmicGene11365
Smic11366 SmicGene11366
Smic11367 SmicGene11367
Smic11368 SmicGene11368
Smic11370 SmicGene11370
Smic11380 SmicGene11380
Smic11383 SmicGene11383
Smic11384 SmicGene11384
Smic11391 SmicGene11391
Smic11392 SmicGene11392
Smic11393 SmicGene11393
Smic11397 SmicGene11397
Smic11403 SmicGene11403
Smic11410 SmicGene11410
Smic11422 SmicGene11422
Smic11423 SmicGene11423
Smic11428 SmicGene11428
Smic11429 SmicGene11429
Smic11432 SmicGene11432
Smic11433 SmicGene11433
Smic11434 SmicGene11434
Smic11436 SmicGene11436
Smic11437 SmicGene11437
Smic11440 SmicGene11440
Smic11441 SmicGene11441
Smic11442 SmicGene11442
Smic11443 SmicGene11443
Smic11447 SmicGene11447
Smic11449 SmicGene11449
Smic11451 SmicGene11451
Smic11452 SmicGene11452
Smic11458 SmicGene11458
Smic11459 SmicGene11459
Smic11460 SmicGene11460
Smic11461 SmicGene11461
Smic11462 SmicGene11462
Smic11464 SmicGene11464
Smic11466 SmicGene11466
Smic11467 SmicGene11467
Smic11470 SmicGene11470
Smic11471 SmicGene11471
Smic11475 SmicGene11475
Smic11476 SmicGene11476
Smic11479 SmicGene11479
Smic11488 SmicGene11488
Smic11496 SmicGene11496
Smic11504 SmicGene11504
Smic11508 SmicGene11508
Smic11509 SmicGene11509
Smic11516 SmicGene11516
Smic11524 SmicGene11524
Smic11527 SmicGene11527
Smic11534 SmicGene11534
Smic11538 SmicGene11538
Smic11541 SmicGene11541
Smic11548 SmicGene11548
Smic11554 SmicGene11554
Smic11566 SmicGene11566
Smic11567 SmicGene11567
Smic11569 SmicGene11569
Smic11570 SmicGene11570
Smic11572 SmicGene11572
Smic11580 SmicGene11580
Smic11581 SmicGene11581
Smic11590 SmicGene11590
Smic11595 SmicGene11595
Smic11607 SmicGene11607
Smic11611 SmicGene11611
Smic11618 SmicGene11618
Smic11621 SmicGene11621
Smic11625 SmicGene11625
Smic11638 SmicGene11638
Smic11640 SmicGene11640
Smic11641 SmicGene11641
Smic11645 SmicGene11645
Smic11655 SmicGene11655
Smic11656 SmicGene11656
Smic11661 SmicGene11661
Smic11668 SmicGene11668
Smic11669 SmicGene11669
Smic11672 SmicGene11672
Smic11679 SmicGene11679
Smic11681 SmicGene11681
Smic11682 SmicGene11682
Smic11683 SmicGene11683
Smic11685 SmicGene11685
Smic11688 SmicGene11688
Smic11689 SmicGene11689
Smic11690 SmicGene11690
Smic11695 SmicGene11695
Smic11703 SmicGene11703
Smic11706 SmicGene11706
Smic11714 SmicGene11714
Smic11719 SmicGene11719
Smic11724 SmicGene11724
Smic11730 SmicGene11730
Smic11731 SmicGene11731
Smic11734 SmicGene11734
Smic11736 SmicGene11736
Smic11739 SmicGene11739
Smic11747 SmicGene11747
Smic11756 SmicGene11756
Smic11766 SmicGene11766
Smic11768 SmicGene11768
Smic11774 SmicGene11774
Smic11775 SmicGene11775
Smic11779 SmicGene11779
Smic11789 SmicGene11789
Smic11791 SmicGene11791
Smic11796 SmicGene11796
Smic11802 SmicGene11802
Smic11811 SmicGene11811
Smic11822 SmicGene11822
Smic11823 SmicGene11823
Smic11829 SmicGene11829
Smic11831 SmicGene11831
Smic11832 SmicGene11832
Smic11835 SmicGene11835
Smic11838 SmicGene11838
Smic11839 SmicGene11839
Smic11843 SmicGene11843
Smic11845 SmicGene11845
Smic11847 SmicGene11847
Smic11850 SmicGene11850
Smic11851 SmicGene11851
Smic11853 SmicGene11853
Smic11855 SmicGene11855
Smic11857 SmicGene11857
Smic11863 SmicGene11863
Smic11868 SmicGene11868
Smic11875 SmicGene11875
Smic11876 SmicGene11876
Smic11879 SmicGene11879
Smic11881 SmicGene11881
Smic11886 SmicGene11886
Smic11887 SmicGene11887
Smic11893 SmicGene11893
Smic11896 SmicGene11896
Smic11901 SmicGene11901
Smic11902 SmicGene11902
Smic11903 SmicGene11903
Smic11906 SmicGene11906
Smic11910 SmicGene11910
Smic11912 SmicGene11912
Smic11914 SmicGene11914
Smic11918 SmicGene11918
Smic11920 SmicGene11920
Smic11923 SmicGene11923
Smic11926 SmicGene11926
Smic11927 SmicGene11927
Smic11929 SmicGene11929
Smic11930 SmicGene11930
Smic11938 SmicGene11938
Smic11941 SmicGene11941
Smic11944 SmicGene11944
Smic11950 SmicGene11950
Smic11954 SmicGene11954
Smic11958 SmicGene11958
Smic11959 SmicGene11959
Smic11963 SmicGene11963
Smic11968 SmicGene11968
Smic11972 SmicGene11972
Smic11975 SmicGene11975
Smic11978 SmicGene11978
Smic11980 SmicGene11980
Smic11981 SmicGene11981
Smic11988 SmicGene11988
Smic11999 SmicGene11999
Smic12002 SmicGene12002
Smic12003 SmicGene12003
Smic12004 SmicGene12004
Smic12008 SmicGene12008
Smic12014 SmicGene12014
Smic12015 SmicGene12015
Smic12016 SmicGene12016
Smic12018 SmicGene12018
Smic12035 SmicGene12035
Smic12039 SmicGene12039
Smic12044 SmicGene12044
Smic12048 SmicGene12048
Smic12064 SmicGene12064
Smic12068 SmicGene12068
Smic12070 SmicGene12070
Smic12071 SmicGene12071
Smic12072 SmicGene12072
Smic12074 SmicGene12074
Smic12081 SmicGene12081
Smic12091 SmicGene12091
Smic12092 SmicGene12092
Smic12093 SmicGene12093
Smic12094 SmicGene12094
Smic12095 SmicGene12095
Smic12096 SmicGene12096
Smic12098 SmicGene12098
Smic12103 SmicGene12103
Smic12113 SmicGene12113
Smic12117 SmicGene12117
Smic12119 SmicGene12119
Smic12120 SmicGene12120
Smic12122 SmicGene12122
Smic12123 SmicGene12123
Smic12128 SmicGene12128
Smic12131 SmicGene12131
Smic12134 SmicGene12134
Smic12135 SmicGene12135
Smic12136 SmicGene12136
Smic12138 SmicGene12138
Smic12139 SmicGene12139
Smic12141 SmicGene12141
Smic12143 SmicGene12143
Smic12150 SmicGene12150
Smic12167 SmicGene12167
Smic12172 SmicGene12172
Smic12179 SmicGene12179
Smic12184 SmicGene12184
Smic12199 SmicGene12199
Smic12201 SmicGene12201
Smic12202 SmicGene12202
Smic12208 SmicGene12208
Smic12213 SmicGene12213
Smic12217 SmicGene12217
Smic12229 SmicGene12229
Smic12235 SmicGene12235
Smic12236 SmicGene12236
Smic12250 SmicGene12250
Smic12255 SmicGene12255
Smic12257 SmicGene12257
Smic12258 SmicGene12258
Smic12259 SmicGene12259
Smic12260 SmicGene12260
Smic12262 SmicGene12262
Smic12265 SmicGene12265
Smic12270 SmicGene12270
Smic12271 SmicGene12271
Smic12272 SmicGene12272
Smic12285 SmicGene12285
Smic12288 SmicGene12288
Smic12293 SmicGene12293
Smic12295 SmicGene12295
Smic12297 SmicGene12297
Smic12298 SmicGene12298
Smic12300 SmicGene12300
Smic12307 SmicGene12307
Smic12313 SmicGene12313
Smic12315 SmicGene12315
Smic12318 SmicGene12318
Smic12319 SmicGene12319
Smic12326 SmicGene12326
Smic12327 SmicGene12327
Smic12328 SmicGene12328
Smic12331 SmicGene12331
Smic12341 SmicGene12341
Smic12352 SmicGene12352
Smic12355 SmicGene12355
Smic12362 SmicGene12362
Smic12363 SmicGene12363
Smic12366 SmicGene12366
Smic12367 SmicGene12367
Smic12369 SmicGene12369
Smic12376 SmicGene12376
Smic12377 SmicGene12377
Smic12379 SmicGene12379
Smic12382 SmicGene12382
Smic12384 SmicGene12384
Smic12387 SmicGene12387
Smic12401 SmicGene12401
Smic12402 SmicGene12402
Smic12403 SmicGene12403
Smic12404 SmicGene12404
Smic12406 SmicGene12406
Smic12409 SmicGene12409
Smic12414 SmicGene12414
Smic12415 SmicGene12415
Smic12416 SmicGene12416
Smic12419 SmicGene12419
Smic12421 SmicGene12421
Smic12431 SmicGene12431
Smic12433 SmicGene12433
Smic12435 SmicGene12435
Smic12436 SmicGene12436
Smic12437 SmicGene12437
Smic12447 SmicGene12447
Smic12448 SmicGene12448
Smic12450 SmicGene12450
Smic12451 SmicGene12451
Smic12453 SmicGene12453
Smic12454 SmicGene12454
Smic12458 SmicGene12458
Smic12460 SmicGene12460
Smic12466 SmicGene12466
Smic12467 SmicGene12467
Smic12470 SmicGene12470
Smic12474 SmicGene12474
Smic12475 SmicGene12475
Smic12476 SmicGene12476
Smic12480 SmicGene12480
Smic12484 SmicGene12484
Smic12485 SmicGene12485
Smic12489 SmicGene12489
Smic12495 SmicGene12495
Smic12503 SmicGene12503
Smic12504 SmicGene12504
Smic12507 SmicGene12507
Smic12514 SmicGene12514
Smic12519 SmicGene12519
Smic12531 SmicGene12531
Smic12537 SmicGene12537
Smic12544 SmicGene12544
Smic12547 SmicGene12547
Smic12548 SmicGene12548
Smic12563 SmicGene12563
Smic12564 SmicGene12564
Smic12571 SmicGene12571
Smic12582 SmicGene12582
Smic12586 SmicGene12586
Smic12597 SmicGene12597
Smic12605 SmicGene12605
Smic12615 SmicGene12615
Smic12628 SmicGene12628
Smic12630 SmicGene12630
Smic12631 SmicGene12631
Smic12636 SmicGene12636
Smic12637 SmicGene12637
Smic12642 SmicGene12642
Smic12643 SmicGene12643
Smic12646 SmicGene12646
Smic12658 SmicGene12658
Smic12665 SmicGene12665
Smic12668 SmicGene12668
Smic12669 SmicGene12669
Smic12671 SmicGene12671
Smic12673 SmicGene12673
Smic12675 SmicGene12675
Smic12676 SmicGene12676
Smic12679 SmicGene12679
Smic12680 SmicGene12680
Smic12683 SmicGene12683
Smic12685 SmicGene12685
Smic12686 SmicGene12686
Smic12687 SmicGene12687
Smic12693 SmicGene12693
Smic12694 SmicGene12694
Smic12697 SmicGene12697
Smic12710 SmicGene12710
Smic12713 SmicGene12713
Smic12714 SmicGene12714
Smic12719 SmicGene12719
Smic12721 SmicGene12721
Smic12725 SmicGene12725
Smic12727 SmicGene12727
Smic12736 SmicGene12736
Smic12738 SmicGene12738
Smic12739 SmicGene12739
Smic12748 SmicGene12748
Smic12753 SmicGene12753
Smic12755 SmicGene12755
Smic12756 SmicGene12756
Smic12760 SmicGene12760
Smic12764 SmicGene12764
Smic12767 SmicGene12767
Smic12768 SmicGene12768
Smic12769 SmicGene12769
Smic12770 SmicGene12770
Smic12777 SmicGene12777
Smic12780 SmicGene12780
Smic12785 SmicGene12785
Smic12788 SmicGene12788
Smic12794 SmicGene12794
Smic12795 SmicGene12795
Smic12798 SmicGene12798
Smic12800 SmicGene12800
Smic12801 SmicGene12801
Smic12802 SmicGene12802
Smic12813 SmicGene12813
Smic12814 SmicGene12814
Smic12823 SmicGene12823
Smic12824 SmicGene12824
Smic12834 SmicGene12834
Smic12835 SmicGene12835
Smic12836 SmicGene12836
Smic12838 SmicGene12838
Smic12842 SmicGene12842
Smic12843 SmicGene12843
Smic12845 SmicGene12845
Smic12848 SmicGene12848
Smic12870 SmicGene12870
Smic12871 SmicGene12871
Smic12873 SmicGene12873
Smic12878 SmicGene12878
Smic12879 SmicGene12879
Smic12880 SmicGene12880
Smic12895 SmicGene12895
Smic12914 SmicGene12914
Smic12920 SmicGene12920
Smic12922 SmicGene12922
Smic12932 SmicGene12932
Smic12941 SmicGene12941
Smic12942 SmicGene12942
Smic12944 SmicGene12944
Smic12947 SmicGene12947
Smic12948 SmicGene12948
Smic12949 SmicGene12949
Smic12952 SmicGene12952
Smic12953 SmicGene12953
Smic12956 SmicGene12956
Smic12959 SmicGene12959
Smic12961 SmicGene12961
Smic12963 SmicGene12963
Smic12964 SmicGene12964
Smic12969 SmicGene12969
Smic12971 SmicGene12971
Smic12974 SmicGene12974
Smic12975 SmicGene12975
Smic12976 SmicGene12976
Smic12985 SmicGene12985
Smic12986 SmicGene12986
Smic12990 SmicGene12990
Smic12991 SmicGene12991
Smic12995 SmicGene12995
Smic12996 SmicGene12996
Smic12998 SmicGene12998
Smic12999 SmicGene12999
Smic13001 SmicGene13001
Smic13002 SmicGene13002
Smic13003 SmicGene13003
Smic13004 SmicGene13004
Smic13007 SmicGene13007
Smic13008 SmicGene13008
Smic13014 SmicGene13014
Smic13017 SmicGene13017
Smic13018 SmicGene13018
Smic13019 SmicGene13019
Smic13022 SmicGene13022
Smic13026 SmicGene13026
Smic13031 SmicGene13031
Smic13032 SmicGene13032
Smic13033 SmicGene13033
Smic13036 SmicGene13036
Smic13038 SmicGene13038
Smic13039 SmicGene13039
Smic13042 SmicGene13042
Smic13050 SmicGene13050
Smic13052 SmicGene13052
Smic13053 SmicGene13053
Smic13054 SmicGene13054
Smic13058 SmicGene13058
Smic13072 SmicGene13072
Smic13077 SmicGene13077
Smic13078 SmicGene13078
Smic13088 SmicGene13088
Smic13092 SmicGene13092
Smic13096 SmicGene13096
Smic13098 SmicGene13098
Smic13099 SmicGene13099
Smic13106 SmicGene13106
Smic13107 SmicGene13107
Smic13110 SmicGene13110
Smic13111 SmicGene13111
Smic13115 SmicGene13115
Smic13117 SmicGene13117
Smic13118 SmicGene13118
Smic13122 SmicGene13122
Smic13123 SmicGene13123
Smic13124 SmicGene13124
Smic13130 SmicGene13130
Smic13139 SmicGene13139
Smic13141 SmicGene13141
Smic13142 SmicGene13142
Smic13144 SmicGene13144
Smic13155 SmicGene13155
Smic13156 SmicGene13156
Smic13161 SmicGene13161
Smic13162 SmicGene13162
Smic13163 SmicGene13163
Smic13166 SmicGene13166
Smic13168 SmicGene13168
Smic13177 SmicGene13177
Smic13178 SmicGene13178
Smic13188 SmicGene13188
Smic13195 SmicGene13195
Smic13204 SmicGene13204
Smic13209 SmicGene13209
Smic13211 SmicGene13211
Smic13213 SmicGene13213
Smic13230 SmicGene13230
Smic13231 SmicGene13231
Smic13236 SmicGene13236
Smic13239 SmicGene13239
Smic13245 SmicGene13245
Smic13247 SmicGene13247
Smic13248 SmicGene13248
Smic13249 SmicGene13249
Smic13251 SmicGene13251
Smic13258 SmicGene13258
Smic13260 SmicGene13260
Smic13285 SmicGene13285
Smic13289 SmicGene13289
Smic13290 SmicGene13290
Smic13291 SmicGene13291
Smic13301 SmicGene13301
Smic13302 SmicGene13302
Smic13311 SmicGene13311
Smic13317 SmicGene13317
Smic13318 SmicGene13318
Smic13325 SmicGene13325
Smic13328 SmicGene13328
Smic13330 SmicGene13330
Smic13331 SmicGene13331
Smic13333 SmicGene13333
Smic13338 SmicGene13338
Smic13340 SmicGene13340
Smic13342 SmicGene13342
Smic13343 SmicGene13343
Smic13348 SmicGene13348
Smic13350 SmicGene13350
Smic13359 SmicGene13359
